Datetime,Close,High,Low,Open,Volume,Week,Day,Hour,ROC_Close,EMROC_Close,ROC_Volume,EMROC_Volume,Close_denoised,std,diff_q0_q8,diff_q6_q2,diff_q5_q3,score,APE,SIGN,Result,TP,TN,FP,FN
2023-09-09 18:00:00-05:00,4464.175,4466.035,4460.52,4462.58,32452.86,36,5,18,1.1200403214450816e-05,-2.9093013890092517e-05,-0.071887091930848,0.40181670234005,4464.162500000001,"[1.7868572473526, 2.176093578338623, 2.504940986633301]","[-6.15234375, -7.51953125, -8.6728515625]","[2.2216796875, 2.64892578125, 2.99072265625]","[1.11083984375, 1.28173828125, 1.45263671875]","[-0.015997494651893242, -0.016557412680820605, -0.013289168813350507]","[0.015997494651893242, 0.016557412680820605, 0.013289168813350507]","[-1, -1, -1]","[4463.48583984375, 4463.48583984375, 4463.65673828125]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-09 19:00:00-05:00,4464.2,4465.99,4460.53,4462.62,31196.04,36,5,19,1.1200340490402638e-05,-2.7989086372818676e-05,-0.0745673052962826,0.3887650856924792,4464.212500000001,"[1.7532821893692017, 2.08490252494812, 2.368776559829712]","[-6.037109375, -7.1845703125, -8.24755859375]","[2.12548828125, 2.46533203125, 2.8056640625]","[1.02001953125, 1.275390625, 1.3603515625]","[-0.026051291797576592, -0.028525228201825615, -0.029085069804159383]","[0.026051291797576592, 0.028525228201825615, 0.029085069804159383]","[-1, -1, -1]","[4463.06201171875, 4462.9765625, 4462.9765625]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-09 20:00:00-05:00,4464.225,4465.945,4460.54,4462.66,29939.22,36,5,20,1.1200277767020594e-05,-2.6915405163508008e-05,-0.0774551148958828,0.3759919295119762,4464.212500000001,"[1.6919198036193848, 1.9410076141357422, 2.2432124614715576]","[-5.83740234375, -6.767578125, -7.86767578125]","[2.11474609375, 2.19970703125, 2.6220703125]","[1.10009765625, 1.18408203125, 1.2685546875]","[-0.032156507252058014, -0.03651165012795216, -0.0351683249613642]","[0.032156507252058014, 0.03651165012795216, 0.0351683249613642]","[-1, -1, -1]","[4462.814453125, 4462.64501953125, 4462.72998046875]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-09 21:00:00-05:00,4464.25,4465.9,4460.55,4462.7,28682.4,36,5,21,1.120021504408264e-05,-2.587114159617676e-05,-0.0805756115199236,0.3634832297576775,4464.262500000001,"[1.651494026184082, 2.058695077896118, 2.4403488636016846]","[-5.720703125, -7.1513671875, -8.49755859375]","[2.01904296875, 2.439453125, 2.86083984375]","[1.00927734375, 1.177734375, 1.34619140625]","[-0.03403976919543792, -0.03648082076137764, -0.03704061154261435]","[0.03403976919543792, 0.03648082076137764, 0.03704061154261435]","[-1, -1, -1]","[4462.75537109375, 4462.67138671875, 4462.67138671875]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-09 22:00:00-05:00,4464.275,4465.855,4460.56,4462.74,27425.579999999994,36,5,22,1.120015232181082e-05,-2.4855489708012715e-05,-0.0839580991087945,0.3512245632133906,4464.262500000001,"[1.4974225759506226, 1.9757444858551025, 2.356660842895508]","[-5.27099609375, -6.9443359375, -8.28271484375]","[1.67333984375, 2.2587890625, 2.76123046875]","[0.8369140625, 1.17138671875, 1.2548828125]","[-0.028321471871294086, -0.03076254178962818, -0.02944113854761306]","[0.028321471871294086, 0.03076254178962818, 0.02944113854761306]","[-1, -1, -1]","[4463.03564453125, 4462.95166015625, 4463.03564453125]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-09 23:00:00-05:00,4464.3,4465.81,4460.57,4462.78,26168.759999999995,36,5,23,1.120008960064922e-05,-2.386766561736444e-05,-0.0876370178227765,0.3392009582534956,4464.312500000001,"[1.5940942764282227, 2.0814766883850098, 2.4818921089172363]","[-5.57421875, -7.32177734375, -8.73583984375]","[1.83056640625, 2.32958984375, 2.82861328125]","[0.9150390625, 1.16455078125, 1.41455078125]","[-0.03572812309251271, -0.03814726317941836, -0.04243665126697466]","[0.03572812309251271, 0.03814726317941836, 0.04243665126697466]","[-1, -1, -1]","[4462.72998046875, 4462.64697265625, 4462.48046875]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 00:00:00-05:00,4464.325,4465.765,4460.58,4462.82,24911.939999999995,36,6,0,1.1200026880153756e-05,-2.2906906918802305e-05,-0.0916531209185002,0.3273967369063176,4464.312500000001,"[1.5265065431594849, 1.980854868888855, 2.4108126163482666]","[-5.294921875, -7.0322265625, -8.521484375]","[1.81982421875, 2.068359375, 2.72998046875]","[0.82763671875, 1.0751953125, 1.24072265625]","[-0.035555113006380853, -0.04353037939241215, -0.04779783887531665]","[0.035555113006380853, 0.04353037939241215, 0.04779783887531665]","[-1, -1, -1]","[4462.7626953125, 4462.431640625, 4462.26611328125]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 01:00:00-05:00,4464.35,4465.72,4460.59,4462.86,23655.119999999995,36,6,1,1.1199964160102382e-05,-2.197247209472272e-05,-0.0960549907599749,0.3157953197099808,4464.3625,"[1.497648000717163, 1.9066152572631836, 2.2674336433410645]","[-5.26318359375, -6.82568359375, -8.05908203125]","[1.72705078125, 2.0556640625, 2.54931640625]","[0.740234375, 0.98681640625, 1.2333984375]","[-0.02401826963460731, -0.028263963942514923, -0.0288237881978123]","[0.02401826963460731, 0.028263963942514923, 0.0288237881978123]","[-1, -1, -1]","[4463.302734375, 4463.13818359375, 4463.13818359375]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 02:00:00-05:00,4464.375,4465.675,4460.6,4462.9,22398.3,36,6,2,1.1199901440939186e-05,-2.106363994306075e-05,-0.1009010137307652,0.3043789818074947,4464.3625,"[1.5008403062820435, 1.8865138292312622, 2.2743518352508545]","[-5.31298828125, -6.70263671875, -8.09228515625]","[1.71630859375, 2.12548828125, 2.53369140625]","[0.73583984375, 0.98046875, 1.22607421875]","[-0.027170241941798144, -0.03322052601959226, -0.03012732881429556]","[0.027170241941798144, 0.03322052601959226, 0.03012732881429556]","[-1, -1, -1]","[4463.18701171875, 4462.94189453125, 4463.10498046875]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 03:00:00-05:00,4464.4,4465.63,4460.61,4462.94,21141.48,36,6,3,1.119983872222008e-05,-2.017970902072429e-05,-0.1062619847204325,0.2931285443683734,4464.4125,"[1.6646629571914673, 2.0630314350128174, 2.4230997562408447]","[-5.8544921875, -7.31787109375, -8.7001953125]","[1.8701171875, 2.2763671875, 2.6015625]","[0.89453125, 1.05712890625, 1.21923828125]","[-0.021824006590998434, -0.024210359058782563, -0.01930168160870794]","[0.021824006590998434, 0.024210359058782563, 0.01930168160870794]","[-1, -1, -1]","[4463.45068359375, 4463.369140625, 4463.61328125]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 04:00:00-05:00,4464.425,4465.585,4460.62,4462.98,19884.66,36,6,4,1.1199776004611197e-05,-1.9319997102221952e-05,-0.1122245884732323,0.2820229790850417,4464.4125,"[1.6657702922821045, 2.041455030441284, 2.384028673171997]","[-5.90380859375, -7.359375, -8.57275390625]","[1.94091796875, 2.18359375, 2.58837890625]","[0.8896484375, 0.97021484375, 1.212890625]","[-0.025522810760559938, -0.02426709607513456, -0.017586655840519654]","[0.025522810760559938, 0.02426709607513456, 0.017586655840519654]","[-1, -1, -1]","[4463.310546875, 4463.3916015625, 4463.71484375]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 05:00:00-05:00,4464.45,4465.54,4460.63,4463.02,18627.84,36,6,5,1.11997132874464e-05,-1.8483840653189945e-05,-0.118896122693397,0.2710388941048104,4464.462500000001,"[1.6113953590393066, 1.9930716753005981, 2.2738070487976074]","[-5.79443359375, -7.2431640625, -8.2890625]","[1.7705078125, 2.0927734375, 2.333984375]","[0.8046875, 0.9658203125, 1.12646484375]","[-0.033115158417291256, -0.028272080440138875, -0.021624465928618077]","[0.033115158417291256, 0.028272080440138875, 0.021624465928618077]","[-1, -1, -1]","[4462.99658203125, 4463.23779296875, 4463.5595703125]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 06:00:00-05:00,4464.475,4465.495,4460.64,4463.06,17371.019999999997,36,6,6,1.119965057094774e-05,-1.767059431828206e-05,-0.1264110123079801,0.2601498555729531,4464.462500000001,"[1.578710675239563, 1.860251784324646, 2.0806620121002197]","[-5.685546875, -6.806640625, -7.6875]","[1.76171875, 1.921875, 2.08203125]","[0.80078125, 0.9609375, 0.880859375]","[-0.0280205300145593, -0.02140572765298965, -0.014790999372841201]","[0.0280205300145593, 0.02140572765298965, 0.014790999372841201]","[-1, -1, -1]","[4463.2490234375, 4463.5693359375, 4463.8896484375]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 07:00:00-05:00,4464.5,4465.45,4460.65,4463.1,16114.199999999995,36,6,7,1.1199587855115212e-05,-1.687963042312049e-05,-0.134939960832818,0.2493254770412881,4464.512500000001,"[1.7246577739715576, 1.927950382232666, 2.1307902336120605]","[-5.98193359375, -6.85888671875, -7.65673828125]","[2.07373046875, 2.1533203125, 2.392578125]","[1.03662109375, 1.03662109375, 1.11669921875]","[-0.025463322665896963, -0.02424043996595809, -0.01944124020763047]","[0.025463322665896963, 0.02424043996595809, 0.01944124020763047]","[-1, -1, -1]","[4463.38818359375, 4463.4677734375, 4463.70703125]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 08:00:00-05:00,4464.525,4465.405,4460.66,4463.14,14857.379999999996,36,6,8,1.1199525139948818e-05,-1.6110338489885714e-05,-0.1447030744308624,0.2385301742612292,4464.512500000001,"[1.7206037044525146, 1.9900227785110474, 2.226966142654419]","[-5.95654296875, -6.9892578125, -7.86279296875]","[2.14453125, 2.2236328125, 2.54150390625]","[0.953125, 1.19140625, 1.19140625]","[-0.02467791406749128, -0.025237739594470204, -0.024025808583083896]","[0.02467791406749128, 0.025237739594470204, 0.024025808583083896]","[-1, -1, -1]","[4463.4482421875, 4463.4482421875, 4463.52734375]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 09:00:00-05:00,4464.55,4465.36,4460.67,4463.18,13600.559999999998,36,6,9,1.1199462425892648e-05,-1.536212476616576e-05,-0.1559891276017425,0.2277214262649834,4464.5625,"[1.7144192457199097, 1.8254170417785645, 1.9763784408569336]","[-5.98193359375, -6.533203125, -7.083984375]","[2.046875, 2.046875, 2.125]","[0.9443359375, 1.02294921875, 1.0234375]","[-0.013141648421178233, -0.013701535411915149, -0.008968068426799564]","[0.013141648421178233, 0.013701535411915149, 0.008968068426799564]","[-1, -1, -1]","[4463.98828125, 4463.98828125, 4464.224609375]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 10:00:00-05:00,4464.575,4465.315,4460.68,4463.22,12343.739999999998,36,6,10,1.1199399712280568e-05,-1.463441176675627e-05,-0.169184607245692,0.2168472883605813,4464.5625,"[1.692120909690857, 1.8427610397338867, 1.963427186012268]","[-5.9365234375, -6.5615234375, -7.0302734375]","[2.03125, 2.03125, 2.1875]","[0.9375, 1.015625, 1.015625]","[-0.018469949715548172, -0.02077967074502338, -0.016089937061127664]","[0.018469949715548172, 0.02077967074502338, 0.016089937061127664]","[-1, -1, -1]","[4463.775390625, 4463.697265625, 4463.931640625]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 11:00:00-05:00,4464.6,4465.27,4460.69,4463.26,11086.919999999998,36,6,11,1.119933699933462e-05,-1.392663782795926e-05,-0.1848188603998658,0.2058427363397472,4464.612500000001,"[1.5692874193191528, 1.6691570281982422, 1.7602143287658691]","[-5.59716796875, -6.06396484375, -6.4521484375]","[1.7880859375, 1.71044921875, 1.7880859375]","[0.77734375, 0.85498046875, 0.85546875]","[-0.020626557381638995, -0.021186396190062743, -0.01825747044858096]","[0.020626557381638995, 0.021186396190062743, 0.01825747044858096]","[-1, -1, -1]","[4463.7041015625, 4463.7041015625, 4463.85986328125]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 12:00:00-05:00,4464.625,4465.225,4460.7,4463.3,9830.1,36,6,12,1.1199274287054806e-05,-1.3238256674123258e-05,-0.2036368231994516,0.1946241182701801,4464.612500000001,"[1.4666402339935303, 1.5093432664871216, 1.6014219522476196]","[-5.26025390625, -5.56982421875, -5.95654296875]","[1.625, 1.54736328125, 1.546875]","[0.7734375, 0.7734375, 0.619140625]","[-0.01748982283044889, -0.018049676068250923, -0.015142657261402069]","[0.01748982283044889, 0.018049676068250923, 0.015142657261402069]","[-1, -1, -1]","[4463.869140625, 4463.869140625, 4464.02392578125]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 13:00:00-05:00,4464.65,4465.18,4460.71,4463.34,8573.279999999999,36,6,13,1.1199211575441126e-05,-1.2568736996053e-05,-0.2267212174345986,0.1830804104426519,4464.6625,"[1.4618521928787231, 1.545982003211975, 1.6741085052490234]","[-5.24560546875, -5.63134765625, -6.17138671875]","[1.61962890625, 1.54248046875, 1.61962890625]","[0.771484375, 0.8486328125, 0.77099609375]","[-0.016081097728282166, -0.016640955719305173, -0.012016942532862914]","[0.016081097728282166, 0.016640955719305173, 0.012016942532862914]","[-1, -1, -1]","[4463.95703125, 4463.95703125, 4464.1884765625]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 14:00:00-05:00,4464.675,4465.135,4460.72,4463.38,7316.459999999999,36,6,14,1.1199148864715625e-05,-1.191756204096345e-05,-0.2557084871974853,0.1710587968086755,4464.6625,"[1.3682520389556885, 1.4878098964691162, 1.643620252609253]","[-4.92236328125, -5.46044921875, -6.076171875]","[1.46142578125, 1.4609375, 1.5380859375]","[0.69189453125, 0.76904296875, 0.845703125]","[-0.011216459112590277, -0.013504296177264305, -0.008891262808667899]","[0.011216459112590277, 0.013504296177264305, 0.008891262808667899]","[-1, -1, -1]","[4464.19921875, 4464.1220703125, 4464.35302734375]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 15:00:00-05:00,4464.7,4465.09,4460.73,4463.42,6059.639999999999,36,6,15,1.1199086154656255e-05,-1.1284229213686198e-05,-0.2931946699512905,0.1583395237467586,4464.712500000001,"[1.3775875568389893, 1.472417950630188, 1.562233328819275]","[-4.98193359375, -5.44140625, -5.82421875]","[1.533203125, 1.45654296875, 1.533203125]","[0.7666015625, 0.68994140625, 0.61328125]","[-0.019530265721861118, -0.020090098129794502, -0.03516543500167954]","[0.019530265721861118, 0.020090098129794502, 0.03516543500167954]","[-1, -1, -1]","[4463.85302734375, 4463.85302734375, 4463.9296875]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 16:00:00-05:00,4464.725,4465.045,4460.74,4463.46,4802.82,36,6,16,1.1199023445263023e-05,-1.066824968878348e-05,-0.3435595902936665,0.1445888630881168,4464.712500000001,"[1.3787294626235962, 1.4901028871536255, 1.6344271898269653]","[-4.96337890625, -5.498046875, -6.03271484375]","[1.52685546875, 1.451171875, 1.603515625]","[0.68701171875, 0.6875, 0.763671875]","[-0.01748724382664203, -0.03598552443735304, 0.02903811411125427]","[0.01748724382664203, 0.03598552443735304, 0.02903811411125427]","[-1, -1, 1]","[4463.96923828125, 4463.89306640625, 4464.0458984375]","[0, 0, 0]","[0, 0, 1]","[0, 0, 0]","[1, 1, 0]"
2023-09-10 17:00:00-05:00,4464.75,4465.0,4460.75,4463.5,3546.0,36,6,17,1.1198960736535923e-05,-1.0069148033295276e-05,-0.4148167217854526,0.1292626826806218,4465.125000000001,"[1.257387399673462, 1.3209975957870483, 1.4033575057983398]","[-4.56494140625, -4.94580078125, -5.326171875]","[1.29345703125, 1.14111328125, 1.21728515625]","[0.60888671875, 0.60888671875, 0.53271484375]","[-0.01802009853319897, 0.04358999495826564, -0.013376669513356107]","[0.01802009853319897, 0.04358999495826564, 0.013376669513356107]","[-1, 1, -1]","[4464.6953125, 4464.6953125, 4464.84716796875]","[0, 0, 0]","[0, 1, 0]","[0, 0, 1]","[1, 0, 0]"
2023-09-10 18:00:00-05:00,4465.5,4466.0,4462.5,4464.75,1844.0,36,6,18,0.0001735829194406,-5.037584540857168e-06,-0.6160588987303293,0.1088429133268971,4465.125000000001,"[1.2559953927993774, 1.3541561365127563, 1.4670225381851196]","[-4.548828125, -5.00341796875, -5.45849609375]","[1.28857421875, 1.28857421875, 1.36474609375]","[0.6826171875, 0.6064453125, 0.6064453125]","[0.04448717858943477, 0.009176635913087304, -0.021014982085875832]","[0.04448717858943477, 0.009176635913087304, 0.021014982085875832]","[1, 1, -1]","[4464.7353515625, 4464.65966796875, 4464.8115234375]","[0, 0, 0]","[1, 1, 0]","[0, 0, 0]","[0, 0, 1]"
2023-09-10 19:00:00-05:00,4462.75,4468.0,4462.0,4465.75,4636.0,36,6,19,-0.000447953412845,-1.717226476837046e-05,0.3073886068809925,0.114282521369475,4463.5,"[1.465061068534851, 1.6079189777374268, 1.7667815685272217]","[-5.28759765625, -5.89208984375, -6.49609375]","[1.5107421875, 1.5859375, 1.8125]","[0.75537109375, 0.75537109375, 0.75537109375]","[0.025561141989135915, 0.05914153907518334, 0.03506197855423036]","[0.025561141989135915, 0.05914153907518334, 0.03506197855423036]","[1, 1, 1]","[4463.10888671875, 4463.10888671875, 4463.1845703125]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2023-09-10 20:00:00-05:00,4464.25,4464.5,4459.25,4462.5,5276.0,36,6,20,-0.0002799238607098,-2.4370938629780917e-05,1.86117136659436,0.1621424897318006,4463.5,"[1.4542969465255737, 1.5749343633651733, 1.7014875411987305]","[-5.2685546875, -5.79541015625, -6.24658203125]","[1.58056640625, 1.50537109375, 1.65576171875]","[0.67724609375, 0.75244140625, 0.82763671875]","[-0.054800775345686614, -0.03578377848703735, -0.14982697147651006]","[0.054800775345686614, 0.03578377848703735, 0.14982697147651006]","[-1, -1, -1]","[4463.302734375, 4463.15234375, 4463.302734375]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-10 21:00:00-05:00,4465.75,4466.5,4462.5,4464.5,3347.0,36,6,21,0.0006722312475491,-5.285947227619367e-06,-0.2780414150129422,0.1500826567250953,4465.250000000001,"[1.3713078498840332, 1.4288849830627441, 1.4964234828948975]","[-5.02392578125, -5.39892578125, -5.69921875]","[1.4248046875, 1.2001953125, 1.35009765625]","[0.599609375, 0.52490234375, 0.599609375]","[0.0011155089870653451, -0.12023516149328858, -0.21678956319494888]","[0.0011155089870653451, 0.12023516149328858, 0.21678956319494888]","[1, -1, -1]","[4464.7001953125, 4464.62548828125, 4464.55029296875]","[0, 0, 0]","[1, 0, 0]","[0, 0, 0]","[0, 1, 1]"
2023-09-10 22:00:00-05:00,4464.75,4466.25,4463.75,4466.0,4043.0,36,6,22,0.0001120008960071,-2.07260905680354e-06,-0.2336997725549658,0.139568069621532,4465.250000000001,"[1.3470302820205688, 1.3294214010238647, 1.432167410850525]","[-4.9306640625, -5.00537109375, -5.45361328125]","[1.3447265625, 1.1953125, 1.1953125]","[0.67236328125, 0.52294921875, 0.52294921875]","[0.11589852488814317, -0.21244613273174276, 0.22750087290502793]","[0.11589852488814317, 0.21244613273174276, 0.22750087290502793]","[1, -1, 1]","[4464.8193359375, 4464.74462890625, 4464.8193359375]","[1, 0, 1]","[0, 0, 0]","[0, 0, 0]","[0, 1, 0]"
2023-09-10 23:00:00-05:00,4470.0,4470.0,4464.5,4464.5,3685.0,36,6,23,0.0009516878463864,2.405781437999765e-05,0.1009859575739469,0.1385110254558448,4472.125000000001,"[2.71809720993042, 3.050569772720337, 3.376473903656006]","[-9.52490234375, -10.80859375, -12.0546875]","[3.2744140625, 3.46044921875, 3.794921875]","[1.52587890625, 1.71142578125, 1.7861328125]","[0.0579924358831089, 0.08638486382681564, 0.2034645980972044]","[0.0579924358831089, 0.08638486382681564, 0.2034645980972044]","[1, 1, 1]","[4471.6552734375, 4471.13427734375, 4471.13427734375]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2023-09-11 00:00:00-05:00,4474.25,4474.75,4469.75,4469.75,5649.0,37,0,0,0.0021277787110141,8.169400332887732e-05,0.3972297798664357,0.1455992105081897,4472.125000000001,"[2.1785356998443604, 2.526700258255005, 2.9465653896331787]","[-7.634765625, -9.00537109375, -10.5068359375]","[2.66845703125, 2.853515625, 3.33544921875]","[1.22265625, 1.408203125, 1.51953125]","[-0.07882332402234637, -0.1959119189777356, -0.06722459846368715]","[0.07882332402234637, 0.1959119189777356, 0.06722459846368715]","[-1, -1, -1]","[4471.47265625, 4471.47265625, 4471.99169921875]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]","[1, 1, 1]"
2023-09-11 01:00:00-05:00,4475.0,4476.5,4472.5,4474.25,11213.0,37,0,1,0.0011185682326622,0.0001101015164612,2.042876526458616,0.1975794109451877,4477.625,"[2.9454236030578613, 3.4134654998779297, 4.000905513763428]","[-10.26171875, -12.0146484375, -14.13720703125]","[3.6171875, 4.00048828125, 4.6669921875]","[1.68896484375, 1.947265625, 2.177734375]","[0.04059701258300318, -0.07997992318435754, 0.0113139335342374]","[0.04059701258300318, 0.07997992318435754, 0.0113139335342374]","[1, -1, 1]","[4478.43115234375, 4478.5791015625, 4479.2431640625]","[1, 0, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2023-09-11 02:00:00-05:00,4480.25,4482.75,4474.75,4474.75,26525.0,37,0,2,0.0013410068726602,0.0001438249508777,3.695521331209063,0.2934134361578966,4477.625,"[2.429873466491699, 2.8900387287139893, 3.4766695499420166]","[-8.46875, -10.173828125, -12.2783203125]","[2.9775390625, 3.3818359375, 4.0576171875]","[1.39697265625, 1.6171875, 1.86572265625]","[0.05967396997206704, 0.03575115798872705, -0.03796623054176198]","[0.05967396997206704, 0.03575115798872705, 0.03796623054176198]","[1, 1, -1]","[4477.67041015625, 4478.1484375, 4479.048828125]","[0, 0, 0]","[1, 1, 0]","[0, 0, 0]","[0, 0, 1]"
2023-09-11 03:00:00-05:00,4475.0,4481.25,4473.5,4480.25,25950.0,37,0,3,0.0,0.0001398845412646,1.3142780700972088,0.3213823302384257,4477.375,"[1.9442800283432007, 2.341252565383911, 2.785073757171631]","[-6.8828125, -8.40673828125, -9.99462890625]","[2.2880859375, 2.54443359375, 3.09375]","[1.025390625, 1.2265625, 1.373046875]","[0.07553522099447514, 0.07985549294202979, 0.018075809377616523]","[0.07553522099447514, 0.07985549294202979, 0.018075809377616523]","[1, 1, 1]","[4476.3662109375, 4477.171875, 4477.9404296875]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]","[0, 0, 0]"
2023-09-11 04:00:00-05:00,4479.75,4480.0,4474.75,4475.0,23316.0,37,0,4,-0.0001116009151275,0.0001329945287607,-0.1209802073515551,0.309262808660618,4477.375,"[1.876028060913086, 2.217024087905884, 2.6172261238098145]","[-6.671875, -7.99169921875, -9.46630859375]","[2.1875, 2.38818359375, 2.8076171875]","[0.984375, 1.11181640625, 1.23974609375]","[-0.09288867656084361, 0.031180226067541165, -0.16020393233376065]","[0.09288867656084361, 0.031180226067541165, 0.16020393233376065]","[-1, 1, -1]","[4476.587890625, 4477.353515625, 4478.064453125]","[0, 0, 0]","[0, 1, 0]","[0, 0, 0]","[1, 0, 1]"
2023-09-11 05:00:00-05:00,4480.75,4481.0,4475.5,4479.75,28093.0,37,0,5,0.0012849162011172,0.0001645540266335,0.082581888246628,0.3030523724848922,4479.750000000001,"[1.8434478044509888, 2.2602808475494385, 2.7132205963134766]","[-6.50830078125, -8.115234375, -9.7490234375]","[2.17822265625, 2.46435546875, 3.0029296875]","[0.953125, 1.134765625, 1.333984375]","[0.01677845032096009, -0.11419810071902346, 0.11974496885648847]","[0.01677845032096009, 0.11419810071902346, 0.11974496885648847]","[1, -1, 1]","[4479.50146484375, 4480.1279296875, 4480.60888671875]","[0, 0, 0]","[1, 0, 1]","[0, 0, 0]","[0, 1, 0]"
2023-09-11 06:00:00-05:00,4478.75,4483.0,4477.75,4480.5,32071.0,37,0,6,-0.0002232267425638,0.0001539298959705,0.375493223537485,0.3050370533356482,4479.750000000001,"[1.8696578741073608, 2.2910609245300293, 2.699470043182373]","[-6.580078125, -8.189453125, -9.65380859375]","[2.2236328125, 2.51708984375, 3.02392578125]","[1.00341796875, 1.166015625, 1.3466796875]","[0.11691969511175519, -0.1135367786715826, -0.13294737889708347]","[0.11691969511175519, 0.1135367786715826, 0.13294737889708347]","[1, -1, -1]","[4480.005859375, 4480.3310546875, 4480.44873046875]","[1, 0, 0]","[0, 0, 0]","[0, 1, 1]","[0, 0, 0]"
2023-09-11 07:00:00-05:00,4485.25,4486.0,4477.25,4478.5,56425.0,37,0,7,0.0010042961557774,0.0001772276017187,1.0085074573737232,0.324310215090116,4481.154053383218,"[1.853555679321289, 2.1857030391693115, 2.5319085121154785]","[-6.5341796875, -7.8125, -9.0908203125]","[2.1826171875, 2.4033203125, 2.80810546875]","[0.9541015625, 1.09814453125, 1.2333984375]","[0.11614443676330931, 0.13694136565538048, 0.14016056263269638]","[0.11614443676330931, 0.13694136565538048, 0.14016056263269638]","[1, 1, 1]","[4480.44775390625, 4480.62744140625, 4480.771484375]","[0, 0, 0]","[1, 1, 1]","[0, 0, 0]","[0, 0, 0]"
2023-09-11 08:00:00-05:00,4475.25,4493.5,4475.0,4485.5,271542.0,37,0,8,-0.0007814680435389,0.000150961967602,7.466901562158959,0.5199976492563856,4479.345946616784,"[1.773553729057312, 2.109426975250244, 2.4495491981506348]","[-6.26416015625, -7.5458984375, -8.7734375]","[2.0791015625, 2.3125, 2.74267578125]","[0.9140625, 1.09326171875, 1.21875]","[-0.07654050033523299, -0.0833499203821656, 0.09601158194847201]","[0.07654050033523299, 0.0833499203821656, 0.09601158194847201]","[-1, -1, 1]","[4477.9248046875, 4478.2294921875, 4478.69580078125]","[0, 0, 1]","[0, 0, 0]","[1, 1, 0]","[0, 0, 0]"
2023-09-11 09:00:00-05:00,4474.5,4484.25,4472.75,4475.5,324666.0,37,0,9,-0.0023967448860152,8.116177983171508e-05,4.753938856889676,0.6359960385066127,4474.500000000001,"[2.1899209022521973, 2.615774393081665, 2.9774534702301025]","[-7.7099609375, -9.26318359375, -10.56591796875]","[2.5341796875, 2.962890625, 3.35498046875]","[1.177734375, 1.427734375, 1.53515625]","[-0.021715938931724216, -0.19774138063238902, 0.33190508756543047]","[0.021715938931724216, 0.19774138063238902, 0.33190508756543047]","[-1, -1, 1]","[4473.5283203125, 4474.13525390625, 4474.59912109375]","[0, 0, 1]","[0, 0, 0]","[0, 0, 0]","[0, 1, 0]"
